BioID;FirstName;LastName;BirthDate;BirthCity;BirthCountry
dawsoji02;Jim;Dawson;0000-00-00;;
dayge01;George;Day;0000-00-00;;
deatole01;Leslie;Deaton;9/23/1923;Carlisle;USA
debnaru01;Rudolph;Debnar;5/9/1916;(ht) Charleroi;USA
dehnepi01;Louis;Dehner;8/29/1914;Lincoln;USA
demboha01;Harold;Dembo;12/24/1915;;
dentoda01;David;Denton;10/5/1938;Bowling Green;USA
dermodi01;Dick;Dermody;0000-00-00;;
devenbi01;William;DeVenzio;8/2/1924;;
devolha01;Harold;Devoll;0000-00-00;(ht) Pontiac;USA
deweebo01;Bob;DeWeese;0000-00-00;;
dibarto01;Tony;DiBartolo;0000-00-00;;
dibener01;Ernie;DiBenedetto;0000-00-00;;
dicke01;;Dickey;0000-00-00;;
dienewh01;Johannes;Dienelt;4/28/1921;;
dietzbo01;Robert;Dietz;12/4/1917;;
doerngu01;Wilfred;Doerner;2/27/1922;Mackey;USA
doweldu01;Robert;Dowell;8/14/1912;Gilman City;USA
downegl01;Glynn;Downey;0000-00-00;;
doyleji01;Jimmy;Doyle;0000-00-00;;
drishjo01;John;Drish;0000-00-00;;
drobo01;Robert;Dro;10/12/1918;;
drummbe01;Beryl;Drummond;6/16/1918;;
duchapa01;Paul;DuCharme;8/27/1917;(ht) Chicago;USA
duggeja01;John;Dugger;1/13/1923;Pittsburgh;USA
dunla01;;Dunlap;0000-00-00;;
dunlagr01;Grant;Dunlap;12/20/1923;Stockton;USA
dupeeda01;David;Dupee;3/30/1916;;
durkebi01;William;Durkee;0000-00-00;(ht) San Mateo;USA
durkibi01;Bill;Durkin;0000-00-00;;
dykstbo01;Robert;Dykstra;5/31/1922;;
ebaugfl01;Floyd;Ebaugh;5/30/1914;Superior;USA
edwarco02;Leroy;Edwards;4/11/1914;Indianapolis;USA
edwargl01;Glen;Edwards;0000-00-00;;
edwarto01;Thomas;Edwards;1/4/1911;;
ehlercl01;Clyde;Ehlers;0000-00-00;Waco;USA
eich01;;Elch;0000-00-00;;
elliode01;Denny;Elliot;0000-00-00;;
elserdo01;Donald;Elser;8/4/1913;(ht) Gary;USA
engdabu01;Warner;Engdahl;7/2/1918;;
englaha01;Harold;England;9/9/1927;Halstead;USA
epperch01;Charles;Epperson;0000-00-00;(ht) Jackson;USA
erbaned01;Edward;Erban;7/6/1921;Oshkosh;USA
erickbi01;B.;Erickson;6/8/1928;Rockford;USA
ernesau01;Austin;Ernest;0000-00-00;;
ertelma01;Mark;Ertel;2/26/1919;;
evansdi01;Richard;Evans;5/31/1917;Chicago;USA
evansha01;Hank;Evans;0000-00-00;;
evardby01;Byron;Evard;3/27/1908;;
exelke01;Kenneth;Exel;9/12/1920;;
faldate01;Theodore;Falda;1/2/1920;;
farrobi01;Bill;Farrow;0000-00-00;;
fechtfr01;Fred;Fechtman;8/10/1910;;
fieldge01;George;Fields;0000-00-00;;
filipad01;Adam;Filipczak;0000-00-00;;
finlebe01;George;Finley;9/25/1937;;
fittobo01;Bob;Fitton;0000-00-00;;
fittswi01;William;Fitts;6/16/1915;Smithville;USA
fitzdo01;Don;Fitz;0000-00-00;;
fitzglo01;Lou;Fitzgerald;0000-00-00;;
fitzpja01;Jack;Fitzpatrick;7/14/1935;Somerset;USA
flickgo01;Gordon;Flick;8/13/1921;Minneapolis;USA
flinnar01;Arnold;Flinn;11/18/1928;;
fogope01;Peter;Fogo;10/14/1921;;
fordle01;Leonard;Ford;2/18/1926;Washington;USA
foresja01;Jack;Forestieri;0000-00-00;;
fortner01;Ernie;Fortney;0000-00-00;;
fowdyst01;Stephen;Fowdy;9/16/1915;;
foxwi01;Wilbur;Fox;0000-00-00;;
francbe01;Clarence;Francis;9/4/1932;Hammondsville;USA
francch01;Chester;Francis;5/1/1918;;
francji01;James;Francis;12/13/1935;;
frascni01;Nicholas;Frascella;7/6/1914;;
fritste01;Theodore;Fritsch;10/31/1920;Spencer;USA
fulleho01;Homer;Fuller;0000-00-00;;
fureydi01;Richard;Furey;3/8/1925;;
gaissra01;Raymond;Gaisser;2/14/1923;;
galela01;Lauren;Gale;4/22/1917;Grants Pass;USA
gallolo01;Lowell;Galloway;7/7/1921;;
ganttfr01;Fred;Gantt;0000-00-00;;
garcifr02;Frank;Garcia;0000-00-00;;
gardejo01;Joe;Gardere;0000-00-00;;
gardnbe01;Ben;Gardner;0000-00-00;;
gatesdi01;Dick;Gates;0000-00-00;;
gatespo01;William;Gates;8/30/1917;Decatur;USA
gauchbo01;Leon;Gauchat;3/5/1921;;
geejo01;John;Gee;12/7/1915;Syracuse;USA
gensiha01;Harold;Gensichen;1/2/1921;;
gerbebo01;Robert;Gerber;0000-00-00;;
gibbsji01;Jim;Gibbs;0000-00-00;;
gibbsjo01;John;Gibbs;0000-00-00;;
gibsole01;Leroy;Gibson;6/29/1937;Tallahassee;USA
gilbebo01;Merlin;Gilbertson;0000-00-00;;
gilhofr01;Frank;Gilhooley;0000-00-00;;
ginsbhy01;Hyman;Ginsburg;3/23/1914;;
glanced01;Ed;Glancy;0000-00-00;;
glassji01;James;Glass;0000-00-00;;
goffja01;James;Goff;0000-00-00;;
goldsja01;John;Goldsmith;1/21/1921;;
gonczan01;Andrew;Gonczi;3/26/1921;;
grafffr01;Fred;Grafft;0000-00-00;;
grafmo01;Erwin;Graf;7/28/1917;;
grahaot01;Otto;Graham;12/6/1921;Waukegan;USA
grannfr01;Fred;Grann;0000-00-00;;
graumwa01;Walter;Grauman;0000-00-00;;
grayco01;Cortez;Gray;3/7/1916;;
gregghe01;Herbert;Gregg;4/2/1905;;
greneal01;Albert;Grenert;7/8/1919;Holyoke;USA
griffke01;Kenneth;Griffith;0000-00-00;;
grimmhy01;Hyland;Grimmer;8/3/1921;;
grovear01;Robert;Grove;0000-00-00;;
gruenbo01;Robert;Gruenig;3/12/1913;Chicago;USA
grunzni01;Nicholas;Grunzweig;7/21/1918;;
gunnike01;Kenneth;Gunning;6/4/1914;(ht) Shelbyville;USA
guydogu01;James;Guydon;10/16/1938;;
haarlbi01;A.;Haarlow;5/5/1913;Chicago;USA
haddech01;Charles;Hadden;7/6/1933;;
hafeljo01;Joe;Hafele;0000-00-00;;
hainege01;George;Haines;0000-00-00;(ht) Clarion;USA
hairwa01;Warren;Hair;0000-00-00;;
hallbi01;Bill;Hall;0000-00-00;;
hamanra01;Ray;Hamann;8/19/1911;Yankton;USA
hanksbi01;Billy Joe;Hanks;10/16/1929;;
hannaji01;Jim;Hanna;5/30/1938;;
hanshbo01;Bob;Hanshaw;0000-00-00;;
hapacbi01;William;Hapac;1/26/1918;Cicero;USA
harmale01;Lee;Harman;8/31/1936;(ht) Los Angeles;USA
harrilu02;Luther;Harris;0000-00-00;Wood River;USA
harrimi02;Millard;Harris;0000-00-00;(ht) North Wilkesboro;USA
hartmhu01;Pierre;Hartman;0000-00-00;Salina;USA
harvedo02;Don;Harvey;0000-00-00;;
hashuni01;Nick;Hashu;0000-00-00;(ht) Hammond;USA
haskiha01;Harold;Haskins;10/29/1924;Page;USA
hassmbo01;Robert;Hassmiller;12/17/1916;;
hawkiea01;Earl;Hawkins;0000-00-00;;
hawlech01;Chuck;Hawley;0000-00-00;;
hayesra01;Ray;Hayes;0000-00-00;;
headga01;Garland;Head;10/16/1921;(ht) Clovis;USA
hecompe01;Peter;Hecomovich;6/13/1918;;
helmscl01;Cletis;Helms;0000-00-00;;
hendecu01;Curt;Henderson;0000-00-00;;
henkech01;Charles;Henke;10/10/1939;Malta Bend;USA
hennial01;Al;Henningsen;0000-00-00;;
hermapa01;Paul;Herman;0000-00-00;;
herrsri01;Richard;Herrscher;11/3/1936;St. Louis;USA
hesikge01;George;Hesik;6/15/1913;;
hickepa01;Paul;Hickey;0000-00-00;;
hickspa01;Paul;Hicks;0000-00-00;;
higgiji01;Jim;Higgins;0000-00-00;;
hilgeji01;James;Hilgemann;12/22/1916;;
hillmo01;Mortimer;Hill;10/24/1922;;
hintzpa01;Pat;Hintz;0000-00-00;;
hittjo01;Joel;Hitt;12/30/1916;Goss;USA
hoeksjo01;John;Hoekstra;11/7/1917;Wichert;USA
hoffmho01;Howard;Hoffman;0000-00-00;;
hogange01;George;Hogan;0000-00-00;;
hollabi01;Bill;Holland;0000-00-00;;
holmbo01;Robert;Holm;1/22/1919;;
holmeif01;Claude;Holmes;8/15/1905;Warren;USA
homerji01;James;Homer;0000-00-00;Columbus;USA
hubbame01;Merrill;Hubbard;10/19/1925;St. Paul;USA
huberle01;Lee;Huber;2/6/1919;Louisville;USA
hudsoro01;Roosevelt;Hudson;7/15/1915;;
huffmma01;Marvin;Huffman;3/14/1917;;
huffmve01;Vernon;Huffman;12/18/1914;Moreland;USA
hullha01;Harold;Hull;5/16/1920;;
hurlehe01;Herb;Hurley;0000-00-00;;
hutchda01;Darwin;Hutchins;12/9/1915;;
hutchha01;Harold;Hutcheson;5/16/1920;(ht) Hopkins;USA
hutchhe01;Herb;Hutchinson;0000-00-00;(ht) Dayton;USA
hyattar01;Art;Hyatt;0000-00-00;;
ingeral01;Albert;Ingerman;12/4/1925;Philadelphia;USA
isaacbo01;Bob;Isaacs;0000-00-00;;
isaacjo01;John;Isaacs;9/15/1915;;PAN
jabloge01;George;Jablonsky;0000-00-00;;
jacksmi03;Milt;Jackson;0000-00-00;;
jacksst03;Stan;Jackson;0000-00-00;;
jacob01;;Jacob;0000-00-00;;
jacobst01;Stub;Jacobson;0000-00-00;;
jagnolo01;Louis;Jagnow;7/31/1910;Jackson;USA
james01;;James;0000-00-00;;
jamesma01;Max;Jameson;2/3/1935;;
jennija01;Jack;Jennings;0000-00-00;;
jeskobi01;William;Jesko;0000-00-00;;
joachch01;Charles;Joachim;7/21/1920;;
johnsal02;Al;Johnson;0000-00-00;;
johnsbo01;Robert;Johnson;0000-00-00;;
johnsel01;Elmer;Johnson;0000-00-00;;
johnsha02;Harry;Johnson;0000-00-00;;
johnsma03;Morris;Johnson;0000-00-00;;
johnsra02;Rallo;Johnson;4/16/1926;;
johnsro02;Rossie;Johnson;9/14/1938;;
jonesbi02;William;Jones;2/3/1914;Toledo;USA
jonesca02;Casey;Jones;6/14/1915;Princeton;USA
jordake01;Ken;Jordan;0000-00-00;;
joyceji01;Jimmy;Joyce;0000-00-00;;
juntupa01;Paul;Juntunen;0000-00-00;;
kaediji01;James;Kaeding;11/4/1922;;
kaediwa01;Wayne;Kaeding;0000-00-00;;
kaisero01;Roger;Kaiser;4/7/1938;Dale;USA
kasetto01;Anthony;Kaseta;9/9/1923;;
kasneju01;Julius;Kasner;10/23/1917;;
kellebo01;Bob;Keller;8/17/1937;;
kelleja01;Jack;Keller;0000-00-00;Fort Wayne;USA
kellyto02;Tony;Kelly;0000-00-00;;
kennela01;Larry;Kenney;0000-00-00;;
kennepa01;Pat;Kennelly;0000-00-00;;
kennewa01;Walter;Kennedy;0000-00-00;;
kerbeot01;Otto;Kerber;0000-00-00;;
kernwe01;Weldon;Kern;0000-00-00;;
kersuwa01;Walter;Kersulis;11/8/1926;;
kesslbo01;Robert;Kessler;11/25/1914;Indianapolis;USA
kessypa01;Paul;Kessy;0000-00-00;;
kingdo01;William;King;11/15/1916;;
kingle01;LeRoy;King;0000-00-00;;
kingwi01;Willie;King;0000-00-00;;
kinnejo01;Joe;Kinney;0000-00-00;;
kirklda01;Dan;Kirkland;0000-00-00;;
kirklo01;Lowery;Kirk;3/28/1938;;
kittebo01;Robert;Kitterman;0000-00-00;;
kleindi01;Dick;Klein;9/16/1920;Fort Madison;USA
knoblbu01;Bernard;Knoblauch;0000-00-00;;
kohlmbo01;Bob;Kohlmeyer;0000-00-00;;
kolared01;Eddie;Kolar;0000-00-00;;
kolarot01;Otto;Kolar;12/7/1911;;
komenbi01;William;Komenich;0000-00-00;;
korovha01;Harold;Korovin;0000-00-00;;
kotzjo01;John;Kotz;3/27/1919;Rhinelander;USA
kraffvi01;Victor;Krafft;6/3/1919;;
krallbi01;William;Krall;10/21/1921;;
kramebo01;Bob;Kramer;0000-00-00;;
krausdi01;Bill;Kraus;0000-00-00;;
krusejo01;Joseph;Kruse;9/9/1914;;
krzosra01;Raymond;Krzoska;10/28/1918;Jennings;USA
kubilvi01;Vito;Kubilus;6/29/1914;;
kuplile01;James;Kuplic;9/23/1911;Manitowoc;USA
kuppeed01;Edward;Kupper;11/19/1923;(ht) Shively;USA
kwelled01;Edward;Kweller;1/27/1915;;
lalicni01;Nikola;Lalich;5/8/1916;Lorain;USA
lallege01;Eugene;Lalley;8/16/1922;Des Moines;USA
lambeha01;Harold;Lambert;0000-00-00;;
lammebu01;Emerald;Lamme;7/2/1905;;
landoja01;Jack;Landon;0000-00-00;;
lanebi01;Bill;Lane;0000-00-00;;
langedi01;Dick;Lange;0000-00-00;;
langera01;Ralph;Langer;0000-00-00;;
lathage01;George;Latham;8/20/1927;Converse;USA
lathage02;Gene;Latham;0000-00-00;;
latteda01;Dave;Latter;0000-00-00;;
laughbi01;Bill;Laughlin;0000-00-00;;
lauteru01;Reuben;Lautenschlager;9/7/1915;;
lawryto01;Thomas;Lawry;8/1/1911;;
leehe01;Herbert;Lee;1/23/1940;;
leekase01;Seward;Leeka;9/15/1907;;
leera01;;Leerah;0000-00-00;;
lenhajo01;John;Lenhart;12/4/1915;;
lesonjo01;Joseph;Leson;0000-00-00;;
levinsi01;Sid;Levine;0000-00-00;;
lewined01;Edmund;Lewinski;9/10/1918;;
lewisga01;Garmon;Lewis;0000-00-00;;
liebesa01;Sam;Lieberman;0000-00-00;;
lillgka01;Karl;Lillge;7/17/1917;;
lindbbu01;Bud;Lindberg;0000-00-00;;
linskfr01;Frank;Linskey;8/18/1913;;
linsle01;Leroy;Lins;6/21/1913;;
lloydbi01;Bill;Lloyd;0000-00-00;;
lonsdsl01;Charles;Lonsdorf;3/22/1905;;
lorande01;Delbert;Loranger;3/17/1920;(ht) Dearborn;USA
lordjo01;Joseph;Lord;0000-00-00;;
lorenge01;Eugene;Lorendo;12/7/1921;;
lorrada01;Darrel;Lorance;0000-00-00;;
loucksa01;George;Loucks;7/9/1915;;
lowthbo01;Robert;Lowther;0000-00-00;Alexandria;USA
loydca01;Carl;Loyd;0000-00-00;;
lussoem01;Emil;Lussow;3/12/1922;;
lynchlo01;Richard;Lynch;3/12/1924;;
lytlebo01;Robert;Lytle;0000-00-00;;
maclebo01;Robert;MacLeod;10/15/1917;Glen Ellyn;USA
maddore01;Joe;Maddox;0000-00-00;;
madseal01;Al;Madsen;0000-00-00;;
mahneja01;John;Mahnen;4/23/1924;;
makipa01;Paul;Maki;2/1/1918;Aurora;USA
malacre01;George;Malackany;5/3/1913;;
malaned01;Edmund;Malanowicz;12/30/1910;Buffalo;USA
malokjo01;John;Malokas;8/1/1916;(ht) Cleveland;USA
manghwa01;Walter;Mangham;0000-00-00;;
masonjo01;Joel;Mason;3/12/1912;Iron River;USA
mauerke01;Kenny;Mauer;0000-00-00;;
mauryfr01;Frank;Maury;0000-00-00;;
mazzaba01;Albert;Mazza;2/6/1922;Clarksburg;USA
mcadajo01;John;McAdams;0000-00-00;(ht) Urbana;USA
mccahbi01;William;McCahan;6/7/1921;Philadelphia;USA
mccalpa01;Paul;McCall;10/10/1920;;
mcclibi01;William;McClintock;6/11/1936;;
mcclope01;Leason;McCloud;0000-00-00;;
mccolgr01;Grady;McCollum;0000-00-00;;
mccomgo01;Gordon;McComb;8/1/1917;;
mccon01;;McConnell;0000-00-00;;
mccoono01;Norman;McCool;0000-00-00;;
mccoyji01;Jim;McCoy;0000-00-00;;
mcderbo01;Robert;McDermott;1/7/1914;Whitestone;USA
mcdonbi01;Bill;McDonald;0000-00-00;;
mcdonbo01;Bob;McDonald;12/26/1937;Aldon-Clifton Heights;USA
mcellbo01;Robert;McElliott;7/10/1915;;
mcgeejo01;John;McGee;0000-00-00;;
mcgowvi01;Vince;McGowan;8/12/1913;;
mcmahcu01;Curtis;McMahon;1/26/1915;;
mcmicmi01;Marcellus;McMichael;7/4/1915;;
mcmildo01;Don;McMillan;0000-00-00;;
mcnam01;;McNamara;0000-00-00;;
mealyde01;Dean;Mealy;5/7/1915;(ht) Cuyahoga Falls;USA
mechlge01;H.;Mechling;3/24/1909;Glenford;USA
meehach01;John;Meehan;1/9/1917;Syracuse;USA
mehenbe01;Bernard;Mehen;9/19/1918;Wheeling;USA
mekulfr01;Frank;Mekules;0000-00-00;(ht) Wayne;USA
menceer01;Erv;Mencel;0000-00-00;;
meyerbi02;Big;Meyer;0000-00-00;;
meyerli01;Little;Meyer;0000-00-00;;
meyerto01;Tom;Meyer;0000-00-00;;
meyerwa01;Ward;Meyers;0000-00-00;;
migdate01;Theodore;Migdal;2/14/1918;;
mille01;;Miller;0000-00-00;;
millsda01;David;Mills;6/11/1940;Columbus;USA
millsed01;Ed;Mills;0000-00-00;;
millsja01;Jack;Mills;0000-00-00;;
mitchgu01;Guy;Mitchell;0000-00-00;Hutchinson;USA
moelled01;Edward;Moeller;0000-00-00;(ht) Delaware;USA
moirjo01;John;Moir;5/22/1917;Rutherglen;SCO
moisejo01;John;Moiseichik;0000-00-00;;
molinja01;Jacob;Molinas;4/16/1932;New York;USA
molnech01;Charles;Molner;0000-00-00;;
montgji01;Jim;Montgomery;0000-00-00;;
moodlbu01;Bud;Moodler;0000-00-00;;
mooredu01;Donald;Moore;4/5/1910;Pittsburgh;USA
mooreph01;Phil;Moore;0000-00-00;;
moreyda01;Dale;Morey;12/1/1918;Martinsville;USA
morri01;;Morris;0000-00-00;;
morriem01;Emmett;Morrison;8/24/1915;;
morsege01;George;Morse;0000-00-00;;
morstra01;Raymond;Morstadt;3/10/1913;(ht) Waukegan;USA
moschal01;Albert;Moschetti;1/1/1920;;
mountpe01;Paul;Mount;3/10/1925;;
muellte01;Leroy;Mueller;0000-00-00;;
mulleed01;Ed;Mullen;0000-00-00;;
mulvibo01;Bob;Mulvihill;0000-00-00;;
nagodja01;Jacob;Nagode;7/11/1915;;
neatly01;Lyle;Neat;9/29/1916;;
nelmage01;George;Nelmark;5/9/1917;Ironwood;USA
nelsojo01;Joseph;Nelson;3/16/1927;Richfield;USA
neubo01;Robert;Neu;6/28/1917;Chicago;USA
nichole01;Lee;Nichols;0000-00-00;;
nichoor01;Oren;Nichols;5/7/1918;Boone County;USA
nimzfr01;Fred;Nimz;4/22/1914;;
nisbeto01;Tommy;Nisbet;0000-00-00;;
nodlebo01;Robert;Nodler;0000-00-00;;
norenir01;Irving;Noren;11/29/1924;Jamestown;USA
norriwo01;Elwood;Norris;6/18/1919;Washington;USA
novotjo01;John;Novotny;1/29/1918;Braddock;USA
nowakpa01;Paul;Nowak;3/15/1914;South Bend;USA
nugenbo01;Robert;Nugent;9/18/1915;Syracuse;USA
oberbre01;Kenneth;Oberbruner;10/5/1918;(ht) Ashland;USA
obersja01;Jack;Oberst;0000-00-00;;
obriebi01;Bill;O'Brien;0000-00-00;;
obrieja01;John;O'Brien;0000-00-00;;
obrieto01;Tommy;O'Brien;0000-00-00;;
ochseru01;Russell;Ochsenhirt;4/16/1912;;
oconnco01;Connie;O'Connor;0000-00-00;;
odonnji01;James;O'Donnell;12/3/1912;;
odonnne01;Cornelius;O'Donnell;4/17/1914;;
okeefha01;Henry;O'Keeffe;0000-00-00;(ht) Malverne;USA
olivevi01;Vincent;Oliver;12/28/1915;Whiting;USA
olsenji01;Jim;Olsen;0000-00-00;;
olsonso01;Oscar;Olson;0000-00-00;;
opperbe01;Bernard;Opper;9/1/1915;New York;USA
oramed01;Edwin;Oram;10/5/1914;;
orourbu01;Carter;O'Rourke;1/14/1919;;
orrjo02;John;Orr;0000-00-00;;
oshaubo01;Bob;O'Shaughnessy;0000-00-00;;
osiewle01;Leo;Osiewalski;9/25/1921;;
ostroca01;Kasmer;Ostrowski;7/24/1924;(ht) West Wyoming;USA
otoolto01;Tom;O'Toole;0000-00-00;;
otwayfr01;Frank;Otway;0000-00-00;;
owensrc01;Raleigh;Owens;11/12/1934;Shreveport;USA
oxenrja01;Jack;Oxenrider;0000-00-00;(ht) Des Moines;USA
ozburja01;Jack;Ozburn;1/4/1913;Murphysboro;USA
page01;;Page;0000-00-00;;
paineal01;Alva;Paine;7/22/1919;Harrah;USA
parmecl01;Clinton;Parmer;0000-00-00;Apache;USA
parryed01;Ed;Parry;0000-00-00;;
parsobo01;Robert;Parsons;0000-00-00;;
paskope01;Pete;Pasko;0000-00-00;;
patanjo01;Joe;Patanelli;9/18/1919;;
patrole01;Lee;Patrone;3/17/1938;;
pattera01;Raymond;Patterson;1/15/1922;Lafayette;USA
pawkja01;John;Pawk;12/23/1910;Butler;USA
pawkst01;Steve;Pawk;8/14/1914;;
pawlabo01;Bob;Pawlak;11/3/1939;;
pederpe01;Willard;Pederson;10/28/1910;;
perigbi01;William;Perigo;9/17/1911;;
perrych01;Charles;Perry;4/6/1921;Savannah;USA
perryma01;Max;Perry;5/16/1937;Columbus;USA
peter01;;Peterson;0000-00-00;;
peterke01;Ken;Peterson;6/22/1938;;
peytoto01;Charles;Peyton;3/3/1921;Toledo;USA
pharesq01;John;Phares;12/31/1915;Elkins;USA
phillbo02;Bob;Phillips;0000-00-00;;
phillwi01;Willie;Phillips;0000-00-00;;
pianaja01;John;Piana;8/6/1918;;
pitzewo01;Elwood;Pitzer;0000-00-00;Springfield;USA
plahner01;Eric;Plahn;7/25/1919;;
plattdo01;Don;Platt;0000-00-00;;
poguejo01;Joe;Pogue;0000-00-00;;
poncajo01;John;Poncar;5/12/1910;;
posewjo01;John;Posewitz;8/9/1906;;
posewsc01;Joseph;Posewitz;9/12/1908;;
possnlo01;Louis;Possner;8/11/1917;;
powelji01;Jim;Powell;0000-00-00;;
powelro02;Robert;Powell;0000-00-00;Gary;USA
prasser01;Erwin;Prasse;12/1/1917;;
prebope01;Felix;Preboski;0000-00-00;;
pressba01;Louis;Pressley;9/21/1916;;
priceal01;Al;Price;9/8/1917;Detroit;USA
pricebe01;Bernard;Price;9/20/1915;Toledo;USA
pricege01;George;Price;0000-00-00;Germantown;USA
pricepa01;Paul;Price;0000-00-00;;
proctlo01;Lorvin;Proctor;0000-00-00;;
proffcy01;Searle;Proffitt;10/26/1911;;
proksjo01;Joseph;Proksa;6/30/1914;;
pruitge01;George;Pruitt;6/18/1936;Chicago;USA
pryorle01;Leroy;Pryor;0000-00-00;;
putnasc01;Wilton;Putnam;0000-00-00;;
quabida01;David;Quabius;3/16/1916;;
quinlji01;Jim;Quinlan;0000-00-00;;
quinnba01;Bart;Quinn;0000-00-00;;
raeji01;Jim;Rae;0000-00-00;;
raimast01;Stanley;Raiman;3/22/1914;;
reedbi01;Billy;Reed;0000-00-00;;
reevebi01;Bill;Reeves;0000-00-00;;
reghbo01;Robert;Regh;10/11/1912;;
rehmfr01;Fred;Rehm;0000-00-00;;
reiswru01;Ruben;Reiswerg;8/10/1912;Indianapolis;USA
reitema01;Martin;Reiter;8/25/1911;;
ricede01;Delbert;Rice;10/27/1922;Portsmouth;USA
richioc01;Ocie;Richie;0000-00-00;;
richto01;Tommy;Rich;0000-00-00;;
riebebi01;Willard;Riebe;8/15/1917;;
riggte01;Edward;Rigg;6/7/1913;;
riskaed01;Edward;Riska;10/4/1919;;
riski01;;Riskind;0000-00-00;;
rittejo01;John;Ritter;5/12/1940;;
rivliju01;Jule;Rivlin;2/2/1917;Wheeling ?;USA
rizzoje01;Jerry;Rizzo;4/21/1919;Astoria;USA
robergl01;Glenn;Roberts;10/25/1912;Pound;USA
roberwy01;Wyman;Roberts;9/27/1915;;
rodriab01;Abel;Rodrigues;1/16/1922;San Jose;USA
rofflra01;Jack;Roffler;0000-00-00;;
romanni01;David;Romanoff;12/2/1933;;
roonepa01;Pat;Rooney;0000-00-00;;
roossw01;Harry;Roos;8/8/1913;;
rosenge01;Gene;Rosenthal;0000-00-00;;
rosenno01;Norm;Rosen;0000-00-00;;
rothca01;Carl;Roth;0000-00-00;;
rothmle01;Lester;Rothman;0000-00-00;;
rudicre01;Rex;Rudicel;9/6/1912;;
ruhcl01;Clemens;Ruh;10/31/1915;;
rungge01;George;Rung;5/27/1916;;
rushma01;Malcolm;Rush;4/2/1909;;
ruttelo01;Louis;Rutter;8/4/1914;;
sabofr01;Frank;Sabo;0000-00-00;;
sachsed01;Edwin;Sachs;0000-00-00;Ed;
sachsfr01;Francis;Sachse;7/24/1917;Brice;USA
sackle01;Leo;Sack;5/18/1914;;
sadowed02;Eddie;Sadowski;0000-00-00;;
saffeju01;Edgar;Saffer;7/27/1918;;
sattlbi01;William;Sattler;8/9/1916;(ht) Mineral City;USA
sauerlo01;Louie;Sauer;9/3/1915;;
saundru01;Russell;Saunders;3/12/1906;Trenton;USA
sawyefr01;Fred;Sawyer;0000-00-00;;
scalite01;Theodore;Scalissi;10/26/1921;Madison;USA
scarrja01;Jack;Scarry;0000-00-00;;
schalbe01;Benjamin;Schall;12/8/1917;Cleveland;USA
schefhe01;Herbert;Scheffler;11/5/1917;;
scheied01;Edward;Scheiwe;2/25/1918;(ht) Chicago;USA
schicjo01;John;Schick;0000-00-00;;
schlegl01;Glenn;Schlechty;3/31/1912;;
scholge01;Eugene;Scholz;9/28/1917;Columbus;USA
schrabi01;Bill;Schrader;0000-00-00;;
schrado01;Warren;Schrage;7/30/1920;;
schreal01;Albert;Schrecker;7/23/1917;;
schrobi01;William;Schroeder;4/11/1923;Sheboygan;USA
schuehe01;Herman;Schuessler;7/20/1914;;
schulbu01;Bucky;Schuler;0000-00-00;;
schumwi01;Wilbur;Schumacher;3/6/1920;;
schuwi01;Wilbur;Schu;12/18/1922;Louisville;USA
schwabo01;Bob;Schwartz;0000-00-00;;
scottjo01;Joe;Scott;0000-00-00;;
scottjo02;Joseph;Scott;4/7/1939;;
scottke01;Ken;Scott;0000-00-00;;
scrugch01;Charlie;Scruggs;0000-00-00;;
sealyth01;Thomas;Sealy;2/23/1921;;
sebasjo01;John;Sebastian;0000-00-00;Odin;USA
seideal01;Alan;Seiden;5/1/1937;Brooklyn;USA
sellsch01;Charlie;Sells;1/15/1940;;
shaddbo01;Robert;Shaddock;11/15/1920;;
shaffja01;John;Shaffer;0000-00-00;;
shamefr01;Frank;Shamel;12/6/1912;;
shankch01;Charles;Shanklin;9/3/1921;;
shanlto01;Tom;Shanley;0000-00-00;(ht) Los Angeles;USA
shannfr01;Frank;Shannon;11/25/1917;Parkersburg;USA
sharkst01;Stephen;Sharkey;12/30/1918;Schenectady;USA
shawbo01;Robert;Shaw;5/22/1921;Richwood;USA
sheltja01;Jack;Shelton;0000-00-00;;
shoafol01;Oliver;Shoaff;11/10/1923;;
shorha01;Harry;Shor;6/8/1923;(ht) Chicago;USA
shounsl01;Milas;Shoun;10/4/1904;Mountain City;USA
sicky01;;Sicky;0000-00-00;;
siegevi01;Victor;Siegel;0000-00-00;;
silveju01;Julie;Silverman;0000-00-00;;
silvena01;Nat;Silverberg;0000-00-00;;
sinesjo01;John;Sines;8/17/1917;;
singecy01;Cyrines;Singer;5/7/1917;;
sitkost01;Steven;Sitko;11/18/1917;Fort Wayne;USA
skardbo01;Robert;Skarda;11/28/1925;;
slackpr01;Preston;Slack;12/28/1908;;
smickda01;Daniel;Smick;12/24/1915;;
smithde03;Desmond;Smith;3/31/1918;;
smithdo05;Donald;Smith;10/8/1910;Pittsburgh;USA
snydebe01;Joseph;Snyder;2/7/1912;(ht) Rochester;USA
sokodpa01;Paul;Sokody;8/18/1914;;
sorenha01;Harry;Sorensen;0000-00-00;;
sotakjo01;Joe;Sotak;4/22/1914;;
sotnyem01;Emil;Sotnyk;8/21/1921;Ford City;USA
spehnja01;Jack;Spehn;0000-00-00;;
spencja01;Jack;Spencer;4/25/1925;;
spivebi01;William;Spivey;3/19/1929;Lakeland;USA
